HOBO Weather Station - SN 8388608
Time zone: UTC-300 minutes
Date_Time	Pressure_10096011_mbar	Water Temperature_SDI_0_2_F	Sp Cond_SDI_0_3_mS/cm	Salinity_SDI_0_4_ppt	Depth_SDI_0_5_m	pH_SDI_0_6_H+	pH mV_SDI_0_7_V	Turbidity_SDI_0_8_NTU	Chl_SDI_0_9_ug/L	Percent Oxygen_SDI_0_10_%	Concentration Oxygen_SDI_0_11_mg/L	Battery_SDI_0_12_volts	Corrected Depth_SDI_0_12_m	
06/09/19 21:45:00	1023.050	72.930	6.104	3.320	1.760	8.150	-100.100	10.000	13.500	102.500	8.670	11.200	1.657
06/09/19 22:00:00	1022.450	72.750	6.096	3.320	1.793	7.990	-92.700	9.700	10.800	93.900	7.960	11.300	1.697
06/09/19 22:15:00	1022.750	72.700	6.081	3.310	1.843	7.900	-88.500	9.700	11.400	88.900	7.530	11.300	1.744
06/09/19 22:30:00	1022.450	72.020	6.044	3.290	1.899	7.810	-84.100	9.300	9.700	86.700	7.410	11.300	1.803
06/09/19 22:45:00	1022.050	71.850	6.000	3.270	1.946	7.630	-76.000	9.700	9.000	78.900	6.750	11.400	1.854
06/09/19 23:00:00	1022.050	72.160	5.996	3.260	1.999	7.570	-73.000	9.000	9.400	77.400	6.600	11.400	1.907
06/09/19 23:15:00	1022.250	71.490	6.077	3.310	2.059	7.620	-75.300	21.700	14.300	84.200	7.230	11.400	1.965
06/09/19 23:30:00	1022.050	70.620	6.005	3.270	2.122	7.700	-79.100	20.800	12.200	89.000	7.710	11.400	2.030
06/09/19 23:45:00	1021.750	70.330	6.008	3.270	2.190	7.630	-75.900	19.800	11.200	87.700	7.630	11.300	2.101
06/10/19 00:00:00	1021.650	70.120	6.061	3.300	2.259	7.590	-73.900	20.600	11.600	86.000	7.490	11.400	2.171
06/10/19 00:15:00	1021.550	69.970	6.058	3.300	2.333	7.540	-71.800	22.000	11.600	84.700	7.390	11.400	2.246
06/10/19 00:30:00	1021.250	69.870	6.089	3.320	2.395	7.550	-72.300	22.200	12.600	83.700	7.310	11.300	2.311
06/10/19 00:45:00	1021.250	69.880	6.143	3.350	2.462	7.550	-72.300	27.000	15.100	82.100	7.170	11.300	2.378
06/10/19 01:00:00	1021.250	69.740	6.114	3.340	2.522	7.550	-72.200	21.300	13.400	81.800	7.150	11.300	2.438
06/10/19 01:15:00	1021.150	69.610	6.077	3.310	2.584	7.520	-70.500	17.500	11.000	80.800	7.080	11.300	2.501
06/10/19 01:30:00	1020.850	69.540	6.063	3.310	2.644	7.490	-69.100	19.700	13.100	78.500	6.880	11.400	2.564
06/10/19 01:45:00	1020.950	69.460	6.085	3.320	2.698	7.500	-70.000	22.400	13.600	79.900	7.010	11.400	2.617
06/10/19 02:00:00	1020.850	69.330	6.139	3.350	2.741	7.500	-70.000	21.700	13.200	80.000	7.030	11.300	2.661
06/10/19 02:15:00	1020.350	69.180	6.161	3.360	2.781	7.420	-66.000	16.900	13.000	77.600	6.830	11.400	2.706
06/10/19 02:30:00	1020.450	69.200	6.156	3.360	2.807	7.510	-70.300	22.400	13.300	80.200	7.060	11.300	2.731
06/10/19 02:45:00	1020.450	69.190	6.160	3.360	2.828	7.550	-72.200	16.800	12.700	82.500	7.260	11.400	2.752
06/10/19 03:00:00	1020.050	69.190	6.161	3.360	2.837	7.450	-67.700	13.800	10.800	76.300	6.720	11.300	2.765
06/10/19 03:15:00	1020.150	69.180	6.156	3.360	2.846	7.370	-63.700	12.800	8.400	69.900	6.160	11.300	2.773
06/10/19 03:30:00	1020.050	69.240	6.147	3.360	2.849	7.320	-61.700	10.200	8.300	65.200	5.730	11.300	2.777
06/10/19 03:45:00	1019.750	69.330	6.138	3.350	2.839	7.290	-60.300	9.000	7.400	62.700	5.510	11.300	2.770
06/10/19 04:00:00	1019.650	69.490	6.133	3.350	2.824	7.280	-59.900	8.900	8.000	59.900	5.260	11.300	2.756
06/10/19 04:15:00	1020.050	69.620	6.129	3.340	2.802	7.290	-59.900	8.200	7.200	61.600	5.390	11.300	2.730
06/10/19 04:30:00	1019.650	69.680	6.149	3.360	2.758	7.270	-59.300	10.000	7.000	52.800	4.620	11.400	2.690
06/10/19 04:45:00	1019.950	69.660	6.176	3.370	2.719	7.250	-58.500	9.700	5.400	51.500	4.510	11.300	2.648
06/10/19 05:00:00	1020.050	69.690	6.192	3.380	2.666	7.240	-57.600	9.400	4.800	45.400	3.970	11.300	2.594
06/10/19 05:15:00	1019.950	69.690	6.257	3.420	2.605	7.180	-55.000	7.100	3.700	38.500	3.360	11.300	2.534
06/10/19 05:30:00	1019.650	69.660	6.267	3.420	2.536	7.140	-53.300	2.400	2.600	26.100	2.290	11.300	2.468
06/10/19 05:45:00	1019.850	69.300	6.209	3.390	2.462	7.140	-53.400	5.100	3.000	27.600	2.430	11.300	2.392
06/10/19 06:00:00	1019.250	69.310	6.242	3.410	2.386	7.210	-56.200	11.200	3.700	36.800	3.230	11.300	2.322
06/10/19 06:15:00	1019.550	69.430	7.043	3.880	2.300	7.440	-66.900	17.500	5.700	69.300	6.060	11.400	2.233
06/10/19 06:30:00	1019.250	69.460	6.923	3.810	2.229	7.460	-68.000	13.900	4.900	69.400	6.070	11.400	2.165
06/10/19 06:45:00	1019.350	69.420	6.709	3.680	2.157	7.430	-66.500	15.300	5.300	59.000	5.170	11.300	2.092
06/10/19 07:00:00	1019.250	69.430	6.664	3.660	2.087	7.430	-66.400	11.700	5.300	58.500	5.130	11.300	2.023
06/10/19 07:15:00	1019.350	69.440	6.674	3.660	2.020	7.470	-68.600	14.800	5.800	67.300	5.890	11.400	1.955
06/10/19 07:30:00	1018.850	69.510	6.427	3.520	1.950	7.500	-69.900	14.200	6.000	65.700	5.760	11.300	1.890
06/10/19 07:45:00	1018.950	69.510	6.372	3.490	1.887	7.530	-71.000	11.200	6.400	69.700	6.110	11.300	1.826
06/10/19 08:00:00	1018.450	69.520	6.281	3.430	1.834	7.600	-74.400	15.700	7.000	77.100	6.760	11.300	1.778
06/10/19 08:15:00	1018.750	69.510	6.224	3.400	1.777	7.650	-76.500	20.100	7.900	81.300	7.130	11.400	1.718
06/10/19 08:30:00	1018.450	69.550	6.212	3.390	1.726	7.650	-76.800	15.000	8.200	79.900	7.000	11.300	1.670
06/10/19 08:45:00	1018.150	69.580	6.187	3.380	1.686	7.620	-75.400	12.100	6.500	78.200	6.850	11.300	1.633
06/10/19 09:00:00	1017.650	69.610	6.165	3.370	1.641	7.630	-75.700	10.700	7.700	76.200	6.670	11.300	1.594
06/10/19 09:15:00	1017.950	69.650	6.150	3.360	1.608	7.600	-74.300	9.200	6.500	78.700	6.890	11.300	1.558
06/10/19 09:30:00	1017.650	69.710	6.134	3.350	1.576	7.530	-71.300	7.400	5.800	75.400	6.590	11.300	1.529
06/10/19 09:45:00	1017.350	69.760	6.095	3.320	1.557	7.710	-79.500	15.800	9.500	80.700	7.060	11.300	1.513
06/10/19 10:00:00	1016.850	69.780	6.090	3.320	1.552	7.690	-78.500	12.300	8.600	79.100	6.920	11.400	1.513
06/10/19 10:15:00	1016.950	69.810	6.082	3.320	1.563	7.650	-76.700	11.700	10.100	83.400	7.290	11.300	1.523
06/10/19 10:30:00	1016.450	69.920	6.059	3.300	1.591	7.690	-78.600	10.900	9.800	84.500	7.380	11.300	1.556
06/10/19 10:45:00	1016.650	69.850	6.018	3.280	1.628	7.620	-75.400	11.700	8.400	82.700	7.230	11.300	1.591
06/10/19 11:00:00	1016.450	69.900	5.942	3.240	1.668	7.540	-71.400	15.900	9.900	84.100	7.350	11.300	1.633
06/10/19 11:15:00	1016.450	69.870	5.948	3.240	1.731	7.650	-76.900	15.300	11.600	87.700	7.670	11.400	1.696
06/10/19 11:30:00	1016.050	69.980	5.938	3.230	1.786	7.620	-75.200	12.200	10.900	87.400	7.630	11.300	1.755
06/10/19 11:45:00	1016.050	70.200	5.918	3.220	1.836	7.630	-75.900	12.800	10.500	88.800	7.730	11.300	1.805
06/10/19 12:00:00	1015.650	70.390	5.803	3.150	1.890	7.740	-80.900	16.900	12.800	93.600	8.140	11.300	1.863
06/10/19 12:15:00	1015.550	70.400	5.895	3.210	1.956	7.780	-82.900	17.400	15.000	92.400	8.030	11.300	1.930
06/10/19 12:30:00	1015.250	70.290	5.956	3.240	2.021	7.760	-81.700	16.300	14.500	91.600	7.970	11.300	1.998
06/10/19 12:45:00	1015.050	70.160	6.014	3.280	2.092	7.750	-81.300	19.600	12.500	90.100	7.850	11.300	2.071
06/10/19 13:00:00	1014.450	70.160	6.015	3.280	2.163	7.760	-81.700	22.100	13.100	91.000	7.930	11.300	2.148
06/10/19 13:15:00	1014.250	70.170	5.984	3.260	2.238	7.780	-82.600	22.000	14.100	92.400	8.050	11.300	2.225
06/10/19 13:30:00	1013.650	70.110	6.016	3.280	2.305	7.780	-82.800	21.300	13.900	91.500	7.970	11.300	2.298
06/10/19 13:45:00	1013.650	70.100	6.005	3.270	2.368	7.740	-81.100	20.000	12.600	93.100	8.120	11.300	2.361
06/10/19 14:00:00	1013.750	70.090	6.010	3.270	2.434	7.770	-82.300	22.100	15.100	91.600	7.980	11.400	2.426
06/10/19 14:15:00	1013.650	70.000	6.094	3.320	2.498	7.790	-83.100	20.100	14.400	91.800	8.010	11.300	2.491
06/10/19 14:30:00	1012.850	69.970	6.173	3.370	2.543	7.790	-83.200	34.200	16.400	93.100	8.130	11.300	2.545
06/10/19 14:45:00	1012.950	69.880	6.260	3.420	2.600	7.840	-85.500	18.200	16.100	94.300	8.230	11.300	2.601
06/10/19 15:00:00	1012.450	69.870	6.299	3.440	2.647	7.870	-86.900	15.200	16.600	94.000	8.210	11.300	2.653
06/10/19 15:15:00	1012.050	69.830	6.288	3.440	2.688	7.920	-89.200	17.200	17.700	94.900	8.290	11.300	2.698
06/10/19 15:30:00	1012.050	69.850	6.208	3.390	2.723	7.910	-88.800	18.400	15.900	94.800	8.280	11.300	2.733
06/10/19 15:45:00	1012.150	69.840	6.240	3.410	2.750	7.910	-88.500	13.700	16.000	92.800	8.110	11.300	2.759
06/10/19 16:00:00	1012.050	69.840	6.185	3.380	2.764	7.900	-88.100	14.100	14.600	92.400	8.080	11.400	2.774
06/10/19 16:15:00	1012.050	69.850	6.167	3.370	2.767	7.880	-87.300	13.800	12.800	91.900	8.030	11.300	2.777
06/10/19 16:30:00	1011.650	70.020	6.080	3.320	2.756	7.830	-85.100	12.700	12.800	91.100	7.950	11.300	2.770
06/10/19 16:45:00	1011.950	70.100	5.932	3.230	2.745	7.780	-82.900	11.800	10.500	86.500	7.540	11.300	2.756
06/10/19 17:00:00	1011.250	70.180	5.966	3.250	2.719	7.780	-82.600	10.000	12.200	87.500	7.620	11.300	2.737
06/10/19 17:15:00	1011.650	69.900	6.106	3.330	2.693	7.660	-77.400	12.200	7.700	80.100	6.990	11.400	2.707
06/10/19 17:30:00	1011.650	69.680	6.233	3.410	2.665	7.570	-73.200	10.700	6.200	71.400	6.250	11.300	2.679
06/10/19 17:45:00	1011.550	69.600	6.291	3.440	2.619	7.510	-70.400	10.600	5.000	67.200	5.890	11.300	2.634
06/10/19 18:00:00	1011.250	69.360	6.856	3.770	2.569	7.470	-68.400	13.300	4.200	69.300	6.070	11.300	2.587
06/10/19 18:15:00	1010.950	69.420	6.599	3.620	2.502	7.450	-67.300	12.800	6.600	61.000	5.340	11.400	2.523
06/10/19 18:30:00	1010.850	69.270	6.520	3.570	2.431	7.400	-65.300	5.900	3.600	57.500	5.050	11.300	2.453
06/10/19 18:45:00	1010.950	69.260	6.307	3.450	2.357	7.310	-60.900	0.600	4.500	35.500	3.120	11.300	2.378
06/10/19 19:00:00	1010.850	69.310	7.401	4.090	2.289	7.450	-67.600	14.100	4.500	64.400	5.640	11.300	2.311
06/10/19 19:15:00	1010.850	69.370	7.071	3.900	2.225	7.440	-66.800	14.800	6.000	59.000	5.170	11.300	2.247
06/10/19 19:30:00	1010.450	69.360	6.819	3.750	2.169	7.360	-63.300	12.700	3.200	49.000	4.290	11.400	2.195
06/10/19 19:45:00	1010.450	69.470	6.497	3.560	2.110	7.310	-61.300	10.200	5.200	41.200	3.610	11.300	2.136
06/10/19 20:00:00	1010.050	69.750	6.502	3.560	2.050	7.430	-66.700	9.600	5.900	62.600	5.470	11.300	2.080
06/10/19 20:15:00	1010.150	69.690	6.493	3.560	1.982	7.410	-65.500	8.400	5.200	58.100	5.080	11.300	2.011
06/10/19 20:30:00	1010.050	69.740	6.475	3.550	1.927	7.500	-69.900	8.500	6.900	64.800	5.660	11.200	1.957
06/10/19 20:45:00	1010.250	69.750	6.363	3.480	1.868	7.500	-69.600	7.700	7.400	68.400	5.980	11.300	1.896
06/10/19 21:00:00	1010.050	69.850	6.324	3.460	1.817	7.550	-71.900	10.400	7.900	74.100	6.470	11.300	1.847
06/10/19 21:15:00	1010.150	69.850	6.279	3.430	1.771	7.540	-71.700	6.700	7.200	69.200	6.050	11.300	1.800
06/10/19 21:30:00	1009.650	69.780	6.253	3.420	1.729	7.580	-73.500	10.500	7.500	76.900	6.720	11.400	1.763
06/10/19 21:45:00	1009.750	69.850	6.195	3.380	1.702	7.560	-72.700	7.600	7.700	77.000	6.730	11.300	1.735
06/10/19 22:00:00	1009.250	69.820	6.173	3.370	1.673	7.570	-72.900	8.000	8.500	73.100	6.380	11.300	1.711
06/10/19 22:15:00	1009.250	69.850	6.143	3.350	1.647	7.560	-72.600	8.700	7.900	73.800	6.450	11.300	1.685
06/10/19 22:30:00	1008.850	69.900	6.111	3.330	1.638	7.570	-72.900	8.600	8.700	74.100	6.470	11.300	1.680
06/10/19 22:45:00	1009.050	69.850	6.135	3.350	1.646	7.560	-72.600	9.100	8.100	76.100	6.650	11.300	1.686
06/10/19 23:00:00	1008.450	69.810	6.136	3.350	1.669	7.550	-72.000	9.100	9.500	75.700	6.620	11.300	1.715
06/10/19 23:15:00	1008.650	69.760	6.052	3.300	1.709	7.520	-70.500	10.700	8.400	78.300	6.850	11.300	1.753
06/10/19 23:30:00	1008.050	69.740	5.991	3.260	1.757	7.460	-67.700	14.000	9.900	77.300	6.760	11.300	1.807
06/10/19 23:45:00	1008.350	69.790	5.958	3.240	1.819	7.450	-67.400	9.600	8.900	75.500	6.610	11.300	1.866
06/11/19 00:00:00	1008.450	69.940	5.848	3.180	1.871	7.470	-68.500	12.900	9.700	74.300	6.490	11.300	1.917
06/11/19 00:15:00	1008.150	69.690	5.866	3.190	1.924	7.550	-72.300	27.700	13.200	79.300	6.950	11.300	1.973
06/11/19 00:30:00	1007.650	69.620	5.855	3.190	1.988	7.560	-72.600	27.600	10.800	78.600	6.890	11.300	2.043
06/11/19 00:45:00	1007.450	69.640	5.825	3.170	2.061	7.540	-71.600	23.100	9.600	78.900	6.920	11.300	2.118
06/11/19 01:00:00	1007.250	69.510	5.737	3.120	2.129	7.540	-71.600	28.700	8.800	78.200	6.870	11.300	2.188
06/11/19 01:15:00	1007.050	69.370	5.594	3.030	2.205	7.520	-70.600	28.000	9.500	77.400	6.810	11.300	2.266
06/11/19 01:30:00	1006.850	69.120	5.549	3.010	2.286	7.500	-69.600	29.000	10.600	75.900	6.700	11.400	2.349
06/11/19 01:45:00	1006.550	69.150	5.689	3.090	2.363	7.490	-69.200	22.900	9.900	73.300	6.460	11.300	2.429
06/11/19 02:00:00	1006.450	69.120	5.788	3.150	2.432	7.470	-68.500	20.300	9.400	74.600	6.580	11.300	2.499
06/11/19 02:15:00	1006.350	69.140	5.877	3.200	2.502	7.470	-68.600	20.400	7.700	74.400	6.560	11.300	2.570
06/11/19 02:30:00	1006.450	69.290	5.984	3.260	2.555	7.460	-67.800	18.500	7.900	70.900	6.240	11.300	2.622
06/11/19 02:45:00	1006.050	69.200	6.019	3.280	2.610	7.440	-67.000	17.300	8.000	73.400	6.460	11.300	2.681
06/11/19 03:00:00	1005.650	69.190	6.088	3.320	2.659	7.410	-65.700	17.800	6.900	70.000	6.160	11.300	2.734
06/11/19 03:15:00	1005.950	69.200	6.229	3.400	2.694	7.510	-70.400	16.400	8.600	73.100	6.430	11.300	2.766
06/11/19 03:30:00	1005.650	69.200	6.162	3.360	2.729	7.470	-68.500	12.000	7.100	70.900	6.240	11.300	2.804
06/11/19 03:45:00	1006.150	69.210	6.300	3.450	2.748	7.420	-66.200	10.600	6.400	68.000	5.980	11.300	2.818
06/11/19 04:00:00	1006.450	69.230	6.330	3.460	2.767	7.330	-62.100	10.600	5.900	66.000	5.810	11.300	2.834
06/11/19 04:15:00	1006.450	69.260	6.335	3.470	2.786	7.280	-59.500	10.200	4.700	61.900	5.440	11.400	2.853
06/11/19 04:30:00	1006.450	69.280	6.338	3.470	2.788	7.200	-56.100	7.700	4.100	58.300	5.130	11.300	2.855
06/11/19 04:45:00	1006.750	69.300	6.336	3.470	2.779	7.240	-57.900	9.000	5.000	55.000	4.830	11.300	2.843
06/11/19 05:00:00	1006.850	69.290	6.327	3.460	2.769	7.220	-56.800	9.000	4.800	56.400	4.950	11.300	2.832
06/11/19 05:15:00	1007.050	69.220	6.318	3.460	2.742	7.140	-53.400	4.200	4.000	47.300	4.160	11.300	2.803
06/11/19 05:30:00	1007.250	69.260	6.310	3.450	2.711	7.090	-51.100	2.500	2.800	39.000	3.430	11.300	2.770
06/11/19 05:45:00	1008.050	69.130	6.233	3.410	2.677	7.070	-50.200	2.400	2.100	32.300	2.850	11.300	2.727
06/11/19 06:00:00	1008.450	68.880	6.301	3.450	2.644	7.110	-51.700	7.800	2.500	43.100	3.810	11.300	2.690
06/11/19 06:15:00	1008.750	68.700	8.554	4.780	2.605	7.290	-60.000	22.000	2.200	67.500	5.920	11.300	2.648
06/11/19 06:30:00	1008.850	68.600	9.155	5.140	2.542	7.290	-60.300	19.700	3.000	63.700	5.580	11.400	2.584
06/11/19 06:45:00	1009.050	68.380	8.966	5.030	2.461	7.250	-58.400	18.500	2.500	58.200	5.120	11.300	2.501
06/11/19 07:00:00	1008.850	68.510	8.368	4.670	2.379	7.260	-58.900	19.300	3.100	56.900	5.010	11.300	2.421
06/11/19 07:15:00	1009.050	68.790	8.050	4.480	2.292	7.320	-61.300	13.500	3.000	56.100	4.930	11.200	2.332
06/11/19 07:30:00	1009.250	68.690	8.935	5.010	2.215	7.340	-62.500	25.500	3.500	63.300	5.550	11.300	2.253
06/11/19 07:45:00	1009.250	68.860	8.583	4.800	2.145	7.390	-64.500	18.100	3.300	65.400	5.730	11.300	2.183
06/11/19 08:00:00	1009.650	68.950	8.192	4.560	2.069	7.430	-66.500	17.300	3.300	70.600	6.190	11.300	2.103
06/11/19 08:15:00	1009.950	69.070	7.822	4.340	2.022	7.460	-67.800	18.000	3.400	72.200	6.320	11.300	2.053
06/11/19 08:30:00	1009.650	69.130	7.866	4.370	1.952	7.490	-69.400	17.100	4.400	74.800	6.550	11.300	1.986
06/11/19 08:45:00	1009.750	69.200	7.590	4.200	1.892	7.510	-70.300	28.900	5.000	75.900	6.640	11.300	1.925
06/11/19 09:00:00	1009.650	69.220	7.610	4.220	1.825	7.490	-69.500	22.100	4.000	76.000	6.650	11.300	1.859
06/11/19 09:15:00	1010.150	69.260	7.514	4.160	1.761	7.480	-68.800	23.200	4.000	75.400	6.600	11.300	1.790
06/11/19 09:30:00	1010.050	69.270	7.396	4.090	1.708	7.460	-68.100	24.900	4.300	75.700	6.630	11.300	1.738
06/11/19 09:45:00	1009.850	69.440	7.115	3.920	1.656	7.480	-69.100	25.000	4.800	76.900	6.730	11.300	1.688
06/11/19 10:00:00	1010.450	69.500	7.049	3.880	1.612	7.490	-69.500	21.400	5.300	76.900	6.720	11.300	1.638
06/11/19 10:15:00	1010.350	69.600	6.953	3.830	1.582	7.530	-71.000	18.600	4.800	77.900	6.810	11.300	1.609
06/11/19 10:30:00	1010.450	69.660	6.840	3.760	1.535	7.510	-70.100	22.200	5.500	78.100	6.830	11.300	1.561
06/11/19 10:45:00	1010.550	69.770	6.766	3.720	1.508	7.470	-68.300	24.500	5.200	76.900	6.710	11.300	1.533
06/11/19 11:00:00	1010.450	69.810	6.706	3.680	1.482	7.430	-66.600	22.600	5.300	76.200	6.650	11.400	1.508
06/11/19 11:15:00	1011.050	69.860	6.637	3.640	1.469	7.410	-65.700	28.200	6.000	74.700	6.510	11.300	1.489
06/11/19 11:30:00	1010.850	70.000	6.571	3.600	1.470	7.430	-66.700	28.100	6.400	76.800	6.690	11.300	1.492
06/11/19 11:45:00	1010.650	70.070	6.480	3.550	1.484	7.440	-67.000	22.000	5.800	77.900	6.780	11.300	1.508
06/11/19 12:00:00	1010.450	70.200	6.329	3.460	1.505	7.470	-68.300	29.000	6.400	79.600	6.930	11.300	1.531
06/11/19 12:15:00	1010.250	70.280	6.147	3.350	1.535	7.470	-68.200	26.200	6.400	78.500	6.830	11.300	1.563
06/11/19 12:30:00	1010.050	70.460	6.077	3.310	1.572	7.460	-68.000	33.200	7.100	79.000	6.860	11.300	1.602
06/11/19 12:45:00	1010.250	71.050	6.107	3.330	1.632	7.460	-68.100	25.200	7.300	78.900	6.800	11.300	1.660
06/11/19 13:00:00	1010.050	71.350	6.100	3.320	1.702	7.470	-68.400	28.600	7.300	79.700	6.860	11.300	1.732
06/11/19 13:15:00	1010.450	71.440	5.969	3.250	1.774	7.520	-70.800	35.400	8.000	83.500	7.180	11.400	1.800
06/11/19 13:30:00	1010.850	71.750	5.428	2.930	1.857	7.680	-78.000	36.800	8.500	87.400	7.500	11.300	1.879
06/11/19 13:45:00	1010.650	71.660	5.120	2.760	1.934	7.750	-81.300	31.600	7.600	88.600	7.620	11.200	1.958
06/11/19 14:00:00	1010.450	71.750	5.076	2.730	2.038	7.780	-82.800	32.000	8.200	89.100	7.650	11.300	2.064
06/11/19 14:15:00	1010.750	72.080	5.227	2.820	2.127	7.780	-83.000	45.500	8.900	90.700	7.770	11.400	2.150
06/11/19 14:30:00	1010.850	72.340	5.287	2.850	2.203	7.780	-83.100	46.000	8.500	91.400	7.800	11.300	2.225
06/11/19 14:45:00	1011.350	72.520	5.265	2.840	2.288	7.810	-84.300	43.400	10.400	92.200	7.850	11.300	2.305
06/11/19 15:00:00	1011.250	72.660	5.280	2.850	2.368	7.830	-85.000	43.300	10.900	92.100	7.840	11.300	2.386
06/11/19 15:15:00	1011.750	72.680	5.195	2.800	2.447	7.850	-86.000	49.100	9.800	92.400	7.860	11.300	2.460
06/11/19 15:30:00	1011.650	71.940	5.291	2.860	2.516	7.790	-83.100	97.600	9.200	89.100	7.630	11.400	2.530
06/11/19 15:45:00	1012.050	72.320	5.330	2.880	2.584	7.780	-83.000	70.000	10.100	89.900	7.680	11.300	2.594
06/11/19 16:00:00	1011.650	73.230	5.575	3.020	2.648	7.780	-83.100	46.200	10.000	92.600	7.820	11.300	2.662
06/11/19 16:15:00	1011.950	73.930	5.905	3.210	2.676	7.790	-83.500	33.100	9.700	95.100	7.960	11.300	2.687
06/11/19 16:30:00	1011.650	74.020	6.094	3.320	2.720	7.760	-82.200	35.700	9.200	94.100	7.870	11.300	2.734
06/11/19 16:45:00	1011.850	72.880	5.864	3.180	2.732	7.720	-79.900	41.800	8.900	88.800	7.520	11.300	2.744
06/11/19 17:00:00	1011.650	72.870	5.871	3.190	2.739	7.710	-79.400	39.700	8.400	87.600	7.420	11.300	2.753
06/11/19 17:15:00	1012.350	72.420	5.850	3.180	2.750	7.680	-78.400	43.600	7.700	86.400	7.350	11.300	2.757
06/11/19 17:30:00	1012.450	71.400	5.912	3.220	2.742	7.640	-76.300	42.900	6.100	83.200	7.150	11.300	2.748
06/11/19 17:45:00	1012.650	71.440	5.707	3.100	2.722	7.650	-77.000	43.000	6.700	85.400	7.340	11.300	2.726
06/11/19 18:00:00	1012.850	70.910	5.709	3.100	2.675	7.630	-76.100	39.700	6.000	83.800	7.250	11.400	2.677
06/11/19 18:15:00	1013.050	70.800	5.866	3.190	2.640	7.660	-77.200	37.000	5.200	84.400	7.300	11.300	2.639
06/11/19 18:30:00	1012.850	71.000	5.977	3.250	2.594	7.700	-79.000	44.300	7.400	84.900	7.330	11.400	2.596
06/11/19 18:45:00	1013.450	70.790	6.354	3.470	2.547	7.670	-77.700	41.100	5.400	83.300	7.200	11.300	2.542
06/11/19 19:00:00	1013.650	70.150	7.133	3.930	2.495	7.580	-73.600	29.500	3.000	79.900	6.940	11.300	2.488
06/11/19 19:15:00	1013.750	70.010	7.225	3.990	2.436	7.550	-72.000	23.800	3.100	78.300	6.800	11.400	2.428
06/11/19 19:30:00	1013.750	69.870	7.335	4.050	2.352	7.550	-71.900	23.300	2.900	78.600	6.840	11.300	2.344
06/11/19 19:45:00	1014.450	69.870	7.340	4.050	2.284	7.540	-71.700	19.400	3.100	78.500	6.830	11.300	2.269
06/11/19 20:00:00	1014.050	70.030	6.968	3.830	2.218	7.570	-73.000	22.900	4.400	78.700	6.840	11.300	2.207
06/11/19 20:15:00	1014.850	70.240	6.575	3.600	2.148	7.590	-73.900	28.000	4.000	79.700	6.920	11.300	2.129
06/11/19 20:30:00	1015.250	70.260	6.503	3.560	2.086	7.590	-73.700	21.300	3.700	78.000	6.770	11.300	2.063
06/11/19 20:45:00	1015.350	70.330	6.331	3.460	2.028	7.600	-74.600	26.700	4.400	79.200	6.880	11.300	2.004
06/11/19 21:00:00	1015.650	70.300	6.273	3.430	1.963	7.600	-74.400	24.100	4.400	78.800	6.850	11.300	1.936
06/11/19 21:15:00	1016.050	70.100	6.135	3.350	1.909	7.540	-71.700	26.300	3.900	77.800	6.780	11.300	1.878
06/11/19 21:30:00	1016.450	70.110	5.984	3.260	1.854	7.540	-71.700	29.900	4.600	79.700	6.950	11.300	1.819
06/11/19 21:45:00	1016.450	70.240	5.856	3.190	1.801	7.510	-70.400	25.500	4.600	75.900	6.610	11.300	1.766
06/11/19 22:00:00	1016.050	70.320	5.803	3.150	1.757	7.500	-69.700	27.400	4.800	74.300	6.470	11.300	1.726
06/11/19 22:15:00	1016.650	70.360	5.741	3.120	1.709	7.500	-70.000	27.600	4.600	74.000	6.440	11.300	1.672
06/11/19 22:30:00	1016.450	70.450	5.694	3.090	1.667	7.510	-70.400	28.400	5.200	75.200	6.540	11.300	1.632
06/11/19 22:45:00	1016.850	70.570	5.590	3.030	1.632	7.510	-70.400	25.000	3.900	74.200	6.440	11.300	1.593
06/11/19 23:00:00	1016.850	70.560	5.536	3.000	1.592	7.520	-70.800	26.300	4.900	73.200	6.360	11.300	1.553
06/11/19 23:15:00	1016.850	70.380	5.543	3.000	1.560	7.500	-69.800	24.500	4.300	73.500	6.400	11.300	1.521
06/11/19 23:30:00	1016.850	70.420	5.517	2.990	1.554	7.500	-69.900	26.600	4.300	75.600	6.580	11.300	1.515
06/11/19 23:45:00	1017.150	70.500	5.455	2.950	1.557	7.520	-70.700	30.300	5.600	73.400	6.380	11.300	1.515
06/12/19 00:00:00	1016.850	70.520	5.411	2.930	1.569	7.500	-69.800	28.000	5.200	75.700	6.590	11.300	1.530
06/12/19 00:15:00	1016.950	70.520	5.318	2.870	1.604	7.500	-69.900	28.400	5.500	75.600	6.570	11.300	1.564
06/12/19 00:30:00	1016.850	70.160	5.117	2.760	1.646	7.410	-65.900	37.800	5.600	71.500	6.250	11.300	1.607
06/12/19 00:45:00	1017.050	69.990	5.195	2.800	1.704	7.380	-64.400	34.100	5.900	70.000	6.130	11.300	1.663
06/12/19 01:00:00	1016.850	70.190	5.141	2.770	1.759	7.390	-64.800	31.000	6.000	72.300	6.310	11.300	1.720
06/12/19 01:15:00	1017.150	70.020	5.140	2.770	1.801	7.410	-65.400	31.900	5.500	71.000	6.210	11.400	1.759
06/12/19 01:30:00	1017.250	69.650	5.099	2.750	1.868	7.490	-69.500	36.800	7.500	76.100	6.690	11.300	1.825
